Artikelnummer;Artikelbezeichnung;EAN;Netto
8591505;Zebra Beissring              ;4792247006322;4.95
8577314;Meiya Beissring              ;4792247001549;5.55
8578314;Alvin Beissring              ;4792247001631;5.55
8594005-P  ;Lila Lamm Quietsche          ;4792247003192;7.45
8594005-B  ;Lucas Lamm Quietsche         ;4792247003208;7.45
8577313;Meiya Quietschfigur          ;4792247001709;7.45
8578313;Alvin Quietschfigur          ;4792247001716;7.45
8594010-P  ;Lila Lamm Rassel             ;4792247003253;7.2
8594010-B  ;Lucas Lamm Rassel            ;4792247003260;7.2
8577103;Meiya Quietsche              ;4792247001495;7.45
8577104;Meiya Rassel                 ;4792247001501;7.45
8578103;Alvin Quietsche              ;4792247001587;7.45
8578104;Alvin Rassel                 ;4792247001594;7.45
8594002-P  ;Lila Lamm Schmusetuch        ;4792247003154;8.45
8594002-B  ;Lucas Lamm Schmusetuch       ;4792247003161;8.45
8578106;Alvin Schmuse- / Spieltuch   ;4792247001679;9.45
8594003-B  ;Lucas Lamm Spieluhr          ;4792247003178;11.45
8594007-P  ;Lila Lamm Stapelspiel        ;4792247003239;12.45
8594007-B  ;Lucas Lamm Stapelspiel       ;4792247003222;12.45
8599000;Thekendisplay Quietsche 4x3as;4792247004410;89
8595601;Einhorn leuchtender Stern    ;4792247004618;8.95
8595603;Einhorn Zuckerwatte          ;4792247004632;8.95
8571102;Hah Spielhase                ;4792247001761;9.95
8571107;Hah Schmusetuch bunt         ;4792247001785;9.45
8595501;Drache Morgenrot             ;4792247004564;8.95
8571143;Hah Rassel                   ;4792247004397;7.45
8571133;Hah Quietsche                ;4792247004380;7.45
8571153;Hah Kuschelhase              ;4792247004403;9.95
8505169-S  ;Li'l Peggy Kuschelpuppe 25cm ;4792247001976;11.45
8505170-S  ;Li'l Fran Kuschelpuppe 25cm  ;4792247001983;11.45
8580008;Fuchs Quietschfigur          ;4792247002744;7.45
8579602;Seraphins 8x1ass             ;4792247006049;50
8591502;Giraffe Beissring            ;4792247006292;4.95
8591504;Krokodil Beissring           ;4792247006315;4.95
8591506;Löwe Beissring               ;4792247006339;4.95
8591501;Elefant Beissring            ;4792247006285;4.95
8565021;Neva Kuschelpuppe 38cm       ;4792247000597;17.45
8565022;Honey Kuschelpuppe 38cm      ;4792247000603;17.45
8565023;Brook Kuschelpuppe 38cm      ;4792247000610;17.45
8565024;Li'l Neva Kuschelpuppe 25cm  ;4792247000627;11.45
8597500;Meeresfreunde Rasseln 6x2ass ;4792247006834;65
8597777;Tikiri Safari Paket          ;4792247006926;112
